state,year,atopally,defense,offense,neutral,nonagg,consul,number,transyr,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,atopid8,atopid9,atopid10,atopid11,atopid12,atopid13,atopid14,atopid15,atopid16,atopid17,atopid18,atopid19,atopid20,atopid21,atopid22,atopid23,atopid24,atopid25,atopid26,atopid27,atopid28,atopid29,atopid30,atopid31,atopid32,atopid33,atopid34,atopid35,atopid36,atopid37,atopid38,atopid39,atopid40,atopid41,version
54,2000,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2001,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2002,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2003,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2004,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2005,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2006,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2007,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2008,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2009,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2010,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2011,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2012,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2013,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2014,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2015,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2016,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2017,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
54,2018,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1975,1,1,0,0,1,1,1,1,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1976,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1977,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1978,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1979,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1980,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1981,1,1,0,0,1,1,2,1,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1982,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1983,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1984,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1985,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1986,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1987,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1988,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1989,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1990,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1991,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1992,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1993,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1994,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1995,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1996,1,1,0,0,1,1,3,1,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1997,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1998,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,1999,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2000,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2001,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2002,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2003,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2004,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2005,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2006,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2007,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2008,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2009,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2010,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2011,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2012,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2013,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2014,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2015,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2016,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2017,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
55,2018,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1979,1,1,0,0,1,1,1,1,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1980,1,1,0,0,1,1,1,0,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1981,1,1,0,0,1,1,2,1,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1982,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1983,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1984,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1985,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1986,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1987,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1988,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1989,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1990,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1991,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1992,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1993,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1994,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1995,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1996,1,1,0,0,1,1,3,1,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1997,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1998,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,1999,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2000,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2001,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2002,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2003,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2004,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2005,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2006,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2007,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2008,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2009,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2010,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2011,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2012,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2013,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2014,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2015,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2016,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2017,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
56,2018,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1981,1,1,0,0,1,1,2,1,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1982,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1983,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1984,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1985,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1986,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1987,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1988,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1989,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1990,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1991,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1992,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1993,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1994,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1995,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1996,1,1,0,0,1,1,3,1,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1997,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1998,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,1999,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2000,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2001,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2002,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2003,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2004,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2005,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2006,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2007,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2008,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2009,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2010,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2011,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2012,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2013,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2014,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2015,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2016,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2017,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
57,2018,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1981,1,1,0,0,1,1,2,1,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1982,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1983,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1984,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1985,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1986,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1987,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1988,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1989,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1990,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1991,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1992,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1993,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1994,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1995,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1996,1,1,0,0,1,1,3,1,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1997,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1998,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,1999,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2000,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2001,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2002,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2003,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2004,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2005,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2006,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2007,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2008,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2009,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2010,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2011,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2012,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2013,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2014,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2015,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2016,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2017,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
58,2018,1,1,0,0,1,1,3,0,3150,3900,4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1981,1,1,0,0,0,1,1,1,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1982,1,1,0,0,0,1,1,0,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1983,1,1,0,0,0,1,1,0,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1984,1,1,0,0,1,1,2,1,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1985,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1986,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1987,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1988,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1989,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1990,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1991,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1992,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1993,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
60,1994,1,1,0,0,1,1,2,0,3150,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
