atopid,atopidphase,cowid,cow4id,begyr,begmo,begday,endyr,endmo,endday,ineffect,bilat,phase,maxphase,wartime,estmode,pubsecr,secrart,proadd,futmem,speclgth,length,renounce,proren,renewlgt,term,defense,offense,neutral,nonagg,consul,active,conditio,defcon,offcon,neucon,concon,asymm,notaiden,dipaid,terrres,seppeace,thirdcom,noothall,specthrt,statthr1,statthr2,conwtin,medarb,milcon,milaid,intcom,subord,organ1,orgpurp1,organ2,orgpurp2,base,contrib,armred,acqterr,divgains,demwith,reflnun,refothio,natrefal,compag,nomicoop,conres,agprois,conmen,ecaid,interv,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43,source,new5,rev5,version
3500,3500,3552,272,1964,6,12,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3505,3505,,,1964,9,21,1972,3,26,0,1,0,0,0,0,0,0,0,0,1,120,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,200,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3520,3520,,,1965,4,8,1991,2,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,290,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3525,3525,,,1965,8,9,1971,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,820,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3535,3535,,,1966,1,15,1993,1,20,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,365,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3538,3538,,274,1966,11,4,1967,6,10,0,1,0,0,0,1,0,0,0,0,1,60,0,1,60,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,2,0,1,1,2,1,0,0,,,,,,,2,1,1,,,,,,,,651,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3540,3540,,,1967,3,1,1991,10,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,290,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3545,3545,3554,275,1967,3,15,1977,5,28,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3550,3550,3555,276,1967,3,17,1977,10,3,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3555,3555,,,1967,4,6,1993,2,25,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,290,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3560,3560,,,1967,5,12,1992,8,4,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,355,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3565,3565,3556,277,1967,5,18,1977,3,24,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3570,3570,3557,278,1967,5,30,1979,3,31,0,0,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,645,651,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3575,3575,3558,279,1967,9,7,1977,9,14,0,1,0,0,0,1,0,0,0,0,1,240,0,2,120,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3580,3580,,,1967,9,7,1991,12,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,310,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3585,3585,3559,280,1968,3,12,1976,3,30,0,1,0,0,0,0,0,0,0,0,1,72,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,200,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3590,3590,3560,281,1968,4,2,1968,12,9,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,0,482,483,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3595,3595,3561,221,1968,4,26,1992,4,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,315,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3600,3600,,,1968,5,16,1991,10,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,290,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3605,3605,,,1968,6,14,1991,1,21,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,310,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3610,3610.1,,,1968,8,16,1992,12,31,0,1,1,3,0,1,0,0,0,0,1,240,0,2,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,315,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3610,3610.2,,,1993,1,1,1993,9,24,0,1,2,3,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,317,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3610,3610.3,,,1993,1,1,1994,6,22,0,1,3,3,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,316,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3620,3620,,,1969,7,10,1991,5,31,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,310,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3625,3625.1,,,1970,5,6,1992,12,31,0,1,1,3,0,1,0,0,0,0,1,240,0,2,60,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,315,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3625,3625.2,,,1993,1,1,1993,8,26,0,1,2,3,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,316,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3625,3625.3,,,1993,1,1,1993,8,26,0,1,3,3,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,317,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3630,3630,,,1970,7,7,1991,4,5,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3635,3635,3565,285,1970,8,6,1976,1,24,0,1,0,0,1,0,0,0,0,0,1,60,0,1,60,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,2,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3642,3642,,286,1970,10,13,1990,10,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3645,3645,,,1970,11,12,1993,1,25,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,290,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3650,3650,3566,214,1970,11,19,1992,1,27,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,355,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3660,3660,,,1971,3,26,1986,11,20,0,1,0,0,0,0,0,0,,,,,,,,3,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,438,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3665,3665,,287,1971,5,19,1992,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3670,3670,3567,288,1971,5,27,1976,3,15,0,1,0,0,0,1,0,0,0,0,1,180,0,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,365,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3675,3675,3568,289,1971,8,9,1993,1,28,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,3,1,365,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3680,3680,,,1972,2,24,1996,9,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,310,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3685,3685,3569,290,1972,3,19,1997,3,19,0,1,0,0,0,0,0,0,0,0,1,300,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,750,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3690,3690,3570,291,1972,4,9,1990,9,12,0,1,0,0,0,1,0,0,0,0,1,180,0,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,365,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3695,3695,3571,292,1972,5,12,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,1,265,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3700,3700,3572,293,1972,6,28,1979,4,13,0,1,0,0,0,,0,0,,,,,,,,2,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,1,666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,500,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3725,3725,3573,295,1974,3,9,1981,1,13,0,1,0,0,0,1,0,0,,,,,,,,2,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,436,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3730,3730,,,1974,3,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,3,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3735,3735,,,1974,7,11,1977,11,13,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,365,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3745,3745,,,1975,10,7,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,300,0,2,120,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3748,3748,3574,296,1975,12,29,1984,8,13,0,1,0,0,0,0,0,0,,,,,,,,2,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3750,3750,,,1976,1,24,1981,12,10,0,1,0,0,0,1,0,0,0,0,1,60,0,1,60,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,3,4,0,0,3,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,2,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3758,3758,3575,297,1976,7,15,1985,5,22,0,1,0,0,0,1,0,0,0,0,1,300,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,625,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3760,3760,,,1976,10,6,1993,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,365,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3765,3765,3576,298,1976,10,8,0,0,0,1,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,1,365,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3770,3770,,,1977,3,24,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,300,0,2,120,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3775,3775,3579,299,1977,3,31,0,0,0,1,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,1,365,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3780,3780,,,1977,5,28,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,300,0,2,120,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3785,3785,,300,1977,6,9,2000,10,9,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,432,433,435,436,437,439,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3790,3790,,,1977,6,27,2011,12,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,220,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3795,3795,,,1977,9,7,1999,12,31,0,1,0,0,0,1,0,0,0,0,1,268,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,3,2,1,1,3,0,0,0,0,0,0,0,0,1,1,0,4,0,0,4,2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3800,3800,,,1977,9,14,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,300,0,2,120,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3805,3805,,,1977,10,3,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,300,0,2,120,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,265,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3807,3807,,,1977,12,5,1985,11,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,615,620,652,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3820,3820,,,1978,10,24,0,0,0,1,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,1,355,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3825,3825,3582,301,1978,11,3,1994,6,16,0,1,0,0,1,1,0,0,0,0,1,300,0,2,120,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,365,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3830,3830,,,1978,11,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,220,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3835,3835,3583,302,1978,11,20,0,0,0,1,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,3,1,365,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3840,3840,,,1978,12,5,1979,12,24,0,1,0,0,0,1,0,0,0,0,1,240,1,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,365,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3842,3842,,,1979,2,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,120,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3843,3843,3584,304,1979,1,23,1986,11,20,0,1,0,0,0,1,0,0,,,,,,,,3,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,438,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
3845,3845,3586,306,1979,2,24,1990,10,3,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,1,265,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
