cowcode	year	country	totton	tonn_prop	Battleship	DieselSub	NukeAttSub	BalSub	AircraftCarrier	region	region_prop	irst	milex	milper	pec	tpop	upop	cinc
771.0	1865	"Bangladesh"								4.0	0.0043238103							
771.0	1866	"Bangladesh"								4.0	0.0041154074							
771.0	1867	"Bangladesh"								4.0	0.0037856807							
771.0	1868	"Bangladesh"								4.0	0.0034318794							
771.0	1869	"Bangladesh"								4.0	0.008097715							
771.0	1870	"Bangladesh"								4.0	0.011123639							
771.0	1871	"Bangladesh"								4.0	0.012637999							
771.0	1872	"Bangladesh"								4.0	0.015114384							
771.0	1873	"Bangladesh"								4.0	0.016710108							
771.0	1874	"Bangladesh"								4.0	0.015882988							
771.0	1875	"Bangladesh"								4.0	0.015988508							
771.0	1876	"Bangladesh"								4.0	0.017727517							
771.0	1877	"Bangladesh"								4.0	0.022728473							
771.0	1878	"Bangladesh"								4.0	0.02284314							
771.0	1879	"Bangladesh"								4.0	0.023522578							
771.0	1880	"Bangladesh"								4.0	0.023958739							
771.0	1881	"Bangladesh"								4.0	0.028138027							
771.0	1882	"Bangladesh"								4.0	0.03581129							
771.0	1883	"Bangladesh"								4.0	0.03972832							
771.0	1884	"Bangladesh"								4.0	0.04061269							
771.0	1885	"Bangladesh"								4.0	0.03995038							
771.0	1886	"Bangladesh"								4.0	0.041644678							
771.0	1887	"Bangladesh"								4.0	0.04306639							
771.0	1888	"Bangladesh"								4.0	0.040748373							
771.0	1889	"Bangladesh"								4.0	0.041276075							
771.0	1890	"Bangladesh"								4.0	0.04297614							
771.0	1891	"Bangladesh"								4.0	0.041523412							
771.0	1892	"Bangladesh"								4.0	0.040679142							
771.0	1893	"Bangladesh"								4.0	0.039215036							
771.0	1894	"Bangladesh"								4.0	0.03945478							
771.0	1895	"Bangladesh"								4.0	0.034644637							
771.0	1896	"Bangladesh"								4.0	0.024855841							
771.0	1897	"Bangladesh"								4.0	0.035346497							
771.0	1898	"Bangladesh"								4.0	0.04650528							
771.0	1899	"Bangladesh"								4.0	0.057069108							
771.0	1900	"Bangladesh"								4.0	0.06070194							
771.0	1901	"Bangladesh"								4.0	0.056038335							
771.0	1902	"Bangladesh"								4.0	0.057276845							
771.0	1903	"Bangladesh"								4.0	0.054887466							
771.0	1904	"Bangladesh"								4.0	0.051320113							
771.0	1905	"Bangladesh"								4.0	0.05940864							
771.0	1906	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.062206775							
771.0	1907	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.071139134							
771.0	1908	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07573843							
771.0	1909	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07039592							
771.0	1910	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07151972							
771.0	1911	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.06927663							
771.0	1912	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.075522676							
771.0	1913	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07559377							
771.0	1914	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07462089							
771.0	1915	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.074563384							
771.0	1916	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.075304314							
771.0	1917	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07585067							
771.0	1918	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07330239							
771.0	1919	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.07776538							
771.0	1920	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.103722736							
771.0	1921	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.13194804							
771.0	1922	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.15619719							
771.0	1923	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.17981215							
771.0	1924	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.1833997							
771.0	1925	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.16754459							
771.0	1926	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.16604668							
771.0	1927	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.17452869							
771.0	1928	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.17838532							
771.0	1929	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.1770152							
771.0	1930	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.1798779							
771.0	1931	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18216832							
771.0	1932	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18690997							
771.0	1933	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18593863							
771.0	1934	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18879321							
771.0	1935	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.19094785							
771.0	1936	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18574673							
771.0	1937	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18724349							
771.0	1938	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18770602							
771.0	1939	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18641268							
771.0	1940	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.1899226							
771.0	1941	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.18984756							
771.0	1942	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.17586523							
771.0	1943	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.13515984							
771.0	1944	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.10222664							
771.0	1945	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.0481111							
771.0	1946	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.021969084							
771.0	1947	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.014596579							
771.0	1948	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.007000517							
771.0	1949	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.0055388166							
771.0	1950	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.0053938543							
771.0	1951	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.005891991							
771.0	1952	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.006106148							
771.0	1953	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.008327203							
771.0	1954	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.01012042							
771.0	1955	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.0115232235							
771.0	1956	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.014177786							
771.0	1957	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.016328622							
771.0	1958	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.018064983							
771.0	1959	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.020264044							
771.0	1960	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.020350298							
771.0	1961	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.023010857							
771.0	1962	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.025431486							
771.0	1963	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.026844466							
771.0	1964	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.02803156							
771.0	1965	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.028879678							
771.0	1966	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.030642753							
771.0	1967	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.031843092							
771.0	1968	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.03304358							
771.0	1969	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.033850007							
771.0	1970	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.03730218							
771.0	1971	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.03879941	-9	-9	-9	-9.0			-9.0
771.0	1972	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.04219889	107	-9	47	7593.146	72392	2308	0.0050199
771.0	1973	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.04397184	68	41204	86	8020.96	74368	2535	0.0045008
771.0	1974	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.052139934	74	69518	100	7830.081	77032	2224	0.004531
771.0	1975	"Bangladesh"			0.0	0.0	0.0	0.0	0.0	4.0	0.056753386	76	75630	100	8080.15	78961	3446	0.0047845
771.0	1976	"Bangladesh"	2405.0	2.5278892E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.057109486	90	91614	126	8992.01	80815	3975	0.0050609
771.0	1977	"Bangladesh"	2405.0	2.5303787E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.060094338	108	108162	126	9461.283	82713	4409	0.0051597
771.0	1978	"Bangladesh"	4925.0	5.140942E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.06159944	117	112564	129	9792.167	84655	4948	0.0052532
771.0	1979	"Bangladesh"	4925.0	5.1467464E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.061388407	126	127186	120	10144.01	86643	5594	0.0052973
771.0	1980	"Bangladesh"	4925.0	5.0543435E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0643128	137	162840	71	17606.62	88678	6197	0.0052068
771.0	1981	"Bangladesh"	4925.0	5.227075E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.069720365	139	153432	77	17719.82	90457	6841	0.0053133
771.0	1982	"Bangladesh"	7445.0	7.6578517E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.07141931	109	240008	77	18286.54	92585	7600	0.0054479
771.0	1983	"Bangladesh"	7445.0	7.8404363E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.07428279	47	177906	77	18470.87	94651	8401	0.0055182
771.0	1984	"Bangladesh"	7445.0	7.841287E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.077869296	73	262040	81	19337.17	97273	9304	0.0056188
771.0	1985	"Bangladesh"	7445.0	7.734206E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.078443855	101	169700	91	19973.57	99434	10209	0.0057839
771.0	1986	"Bangladesh"	7445.0	7.658597E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.07831067	96	216750	91	20582.5	101673	10472	0.0057909
771.0	1987	"Bangladesh"	7445.0	7.5788423E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.08045331	82	326000	102	21089.12	102563	10564	0.0058072
771.0	1988	"Bangladesh"	7445.0	7.484476E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0826632	70	315972	102	22415.49	104532	10767	0.0057942
771.0	1989	"Bangladesh"	9147.0	9.2185294E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.08711848	86	289000	103	22632.09	106507	10970	0.0058299
771.0	1990	"Bangladesh"	9147.0	9.2957966E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.088727854	75	326900	103	26259.32	109765	11906	0.0059173
771.0	1991	"Bangladesh"	9147.0	9.567119E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.09357713	58	303310	107	29419.91	109880	12231	0.0060833
771.0	1992	"Bangladesh"	9147.0	9.791743E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.098637335	36	355000	107	29812.13	113223	12287	0.0061464
771.0	1993	"Bangladesh"	9147.0	0.0010217773	0.0	0.0	0.0	0.0	0.0	4.0	0.10517212	32	355000	107	30536.8	114844	12864	0.0061379
771.0	1994	"Bangladesh"	9147.0	0.0010695789	0.0	0.0	0.0	0.0	0.0	4.0	0.11049824	34	475000	113	31416.8	116493	13469	0.0062027
771.0	1995	"Bangladesh"	9147.0	0.0011533422	0.0	0.0	0.0	0.0	0.0	4.0	0.11526058	36	500000	115	32839.12	118229	14067	0.0062237
771.0	1996	"Bangladesh"	9142.0	0.0012357845	0.0	0.0	0.0	0.0	0.0	4.0	0.16254689	37	554000	113	32448.1	120073	14692	0.0062059
771.0	1997	"Bangladesh"	9142.0	0.0012706486	0.0	0.0	0.0	0.0	0.0	4.0	0.16523866	40	593000	110	33983.28	122013	15344	0.0062012
771.0	1998	"Bangladesh"	9142.0	0.0013267254	0.0	0.0	0.0	0.0	0.0	4.0	0.17559563	40	631000	110	25830.63	124774	16025	0.006216
771.0	1999	"Bangladesh"	9142.0	0.0013888495	0.0	0.0	0.0	0.0	0.0	4.0	0.18959588	0	667000	110	33365.8	126947	16737	0.006278
771.0	2000	"Bangladesh"	9142.0	0.0014159355	0.0	0.0	0.0	0.0	0.0	4.0	0.19400856	0	691000	137	35667.33	129155	17462	0.0065141
771.0	2001	"Bangladesh"	9142.0	0.0014209676	0.0	0.0	0.0	0.0	0.0	4.0	0.19857734	0	639000	137	37400.88	131000	18218	0.0066282
771.0	2002	"Bangladesh"	11492.0	0.0017963011	0.0	0.0	0.0	0.0	0.0	4.0	0.20172296	-9	607000	137	38345.62	132900	18832	0.0079544
771.0	2003	"Bangladesh"	11492.0	0.0017966415	0.0	0.0	0.0	0.0	0.0	4.0	0.20695005	-9	645000	126	39960.77	134800	19467	0.0077079
771.0	2004	"Bangladesh"	11492.0	0.0018047369	0.0	0.0	0.0	0.0	0.0	4.0	0.2073329	-9	775000	125	41208.86	136700	20123	0.0078912
771.0	2005	"Bangladesh"	11492.0	0.0018012632	0.0	0.0	0.0	0.0	0.0	4.0	0.20428365	-9	889000	125	42900.32	138600	20769	0.0079541
771.0	2006	"Bangladesh"	11492.0	0.0017820207	0.0	0.0	0.0	0.0	0.0	4.0	0.21318391	-9	938000	126	44619.63	140600	21435	0.0079819
771.0	2007	"Bangladesh"	11492.0	0.0017789265	0.0	0.0	0.0	0.0	0.0	4.0	0.21947637	-9	998000	127	45953.96	142600	22123	0.0080595
771.0	2008	"Bangladesh"	9142.0	0.0014673178	0.0	0.0	0.0	0.0	0.0	4.0	0.22483298							
771.0	2009	"Bangladesh"	11492.0	0.0018338463	0.0	0.0	0.0	0.0	0.0	4.0	0.22881494							
771.0	2010	"Bangladesh"	11492.0	0.0018097829	0.0	0.0	0.0	0.0	0.0	4.0	0.22925754							
771.0	2011	"Bangladesh"	11492.0	0.0017878372	0.0	0.0	0.0	0.0	0.0	4.0	0.23360772							
775.0	1865	"Myanmar"								4.0	0.0043238103							
775.0	1866	"Myanmar"								4.0	0.0041154074							
775.0	1867	"Myanmar"								4.0	0.0037856807							
775.0	1868	"Myanmar"								4.0	0.0034318794							
775.0	1869	"Myanmar"								4.0	0.008097715							
775.0	1870	"Myanmar"								4.0	0.011123639							
775.0	1871	"Myanmar"								4.0	0.012637999							
775.0	1872	"Myanmar"								4.0	0.015114384							
775.0	1873	"Myanmar"								4.0	0.016710108							
775.0	1874	"Myanmar"								4.0	0.015882988							
775.0	1875	"Myanmar"								4.0	0.015988508							
775.0	1876	"Myanmar"								4.0	0.017727517							
775.0	1877	"Myanmar"								4.0	0.022728473							
775.0	1878	"Myanmar"								4.0	0.02284314							
775.0	1879	"Myanmar"								4.0	0.023522578							
775.0	1880	"Myanmar"								4.0	0.023958739							
775.0	1881	"Myanmar"								4.0	0.028138027							
775.0	1882	"Myanmar"								4.0	0.03581129							
775.0	1883	"Myanmar"								4.0	0.03972832							
775.0	1884	"Myanmar"								4.0	0.04061269							
775.0	1885	"Myanmar"								4.0	0.03995038							
775.0	1886	"Myanmar"								4.0	0.041644678							
775.0	1887	"Myanmar"								4.0	0.04306639							
775.0	1888	"Myanmar"								4.0	0.040748373							
775.0	1889	"Myanmar"								4.0	0.041276075							
775.0	1890	"Myanmar"								4.0	0.04297614							
775.0	1891	"Myanmar"								4.0	0.041523412							
775.0	1892	"Myanmar"								4.0	0.040679142							
775.0	1893	"Myanmar"								4.0	0.039215036							
775.0	1894	"Myanmar"								4.0	0.03945478							
775.0	1895	"Myanmar"								4.0	0.034644637							
775.0	1896	"Myanmar"								4.0	0.024855841							
775.0	1897	"Myanmar"								4.0	0.035346497							
775.0	1898	"Myanmar"								4.0	0.04650528							
775.0	1899	"Myanmar"								4.0	0.057069108							
775.0	1900	"Myanmar"								4.0	0.06070194							
775.0	1901	"Myanmar"								4.0	0.056038335							
775.0	1902	"Myanmar"								4.0	0.057276845							
775.0	1903	"Myanmar"								4.0	0.054887466							
775.0	1904	"Myanmar"								4.0	0.051320113							
775.0	1905	"Myanmar"								4.0	0.05940864							
775.0	1906	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.062206775							
775.0	1907	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.071139134							
775.0	1908	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07573843							
775.0	1909	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07039592							
775.0	1910	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07151972							
775.0	1911	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.06927663							
775.0	1912	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.075522676							
775.0	1913	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07559377							
775.0	1914	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07462089							
775.0	1915	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.074563384							
775.0	1916	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.075304314							
775.0	1917	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07585067							
775.0	1918	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07330239							
775.0	1919	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07776538							
775.0	1920	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.103722736							
775.0	1921	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.13194804							
775.0	1922	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.15619719							
775.0	1923	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.17981215							
775.0	1924	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.1833997							
775.0	1925	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.16754459							
775.0	1926	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.16604668							
775.0	1927	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.17452869							
775.0	1928	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.17838532							
775.0	1929	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.1770152							
775.0	1930	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.1798779							
775.0	1931	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18216832							
775.0	1932	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18690997							
775.0	1933	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18593863							
775.0	1934	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18879321							
775.0	1935	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.19094785							
775.0	1936	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18574673							
775.0	1937	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18724349							
775.0	1938	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18770602							
775.0	1939	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18641268							
775.0	1940	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.1899226							
775.0	1941	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.18984756							
775.0	1942	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.17586523							
775.0	1943	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.13515984							
775.0	1944	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.10222664							
775.0	1945	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.0481111							
775.0	1946	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.021969084							
775.0	1947	"Myanmar"	1830.0	1.2382884E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.014596579							
775.0	1948	"Myanmar"	1830.0	1.3100734E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.007000517	0	15130	3	61.0	18119	946	0.0022862
775.0	1949	"Myanmar"	1830.0	1.4284352E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0055388166	0	31646	4	56.0	18304	956	0.0022247
775.0	1950	"Myanmar"	1830.0	1.4193945E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0053938543	0	25592	6	253.0	17832	966	0.0021584
775.0	1951	"Myanmar"	1830.0	1.4061297E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.005891991	0	31979	8	302.0	18139	976	0.0021439
775.0	1952	"Myanmar"	1830.0	1.4091111E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.006106148	0	46293	10	387.0	18463	986	0.0020677
775.0	1953	"Myanmar"	1830.0	1.3958379E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.008327203	0	64732	14	456.0	18807	996	0.0021117
775.0	1954	"Myanmar"	1830.0	1.3667866E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.01012042	0	77403	19	529.0	19173	1007	0.0021398
775.0	1955	"Myanmar"	1830.0	1.3415635E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.0115232235	0	70300	25	509.0	19561	1021	0.0021066
775.0	1956	"Myanmar"	1830.0	1.3300532E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.014177786	0	74780	33	580.0	19970	1039	0.002165
775.0	1957	"Myanmar"	1830.0	1.3356E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.016328622	0	78681	44	840.0	20397	1062	0.0022598
775.0	1958	"Myanmar"	1830.0	1.3440115E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.018064983	0	85131	56	1013.0	20838	1088	0.0023724
775.0	1959	"Myanmar"	1830.0	1.3582595E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020264044	0	85852	67	1172.0	21289	1124	0.0024664
775.0	1960	"Myanmar"	1830.0	1.364041E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.020350298	0	88998	79	1149.0	22355	1173	0.002544
775.0	1961	"Myanmar"	1830.0	1.4290906E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.023010857	0	85535	90	1103.0	22200	1224	0.0026011
775.0	1962	"Myanmar"	1830.0	1.4726003E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.025431486	0	90545	100	1192.0	22688	1277	0.002635
775.0	1963	"Myanmar"	1830.0	1.4833211E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.026844466	0	99937	105	1142.0	23187	1332	0.0026363
775.0	1964	"Myanmar"	1830.0	1.4541128E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.02803156	0	97349	123	1231.0	23697	1390	0.0027514
775.0	1965	"Myanmar"	1830.0	1.4662623E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.028879678	0	107747	133	1197.0	24218	1450	0.0028794
775.0	1966	"Myanmar"	1830.0	1.4766115E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.030642753	0	105019	135	1272.0	24751	1512	0.0027895
775.0	1967	"Myanmar"	1830.0	1.4703673E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.031843092	0	101124	136	1605.0	25303	1578	0.002763
775.0	1968	"Myanmar"	1830.0	1.4686749E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03304358	0	102458	136	1354.0	25867	1646	0.0027233
775.0	1969	"Myanmar"	1830.0	1.474672E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.033850007	0	108004	173	1476.0	26444	1748	0.0029697
775.0	1970	"Myanmar"	1830.0	1.51677E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03730218	0	111832	174	5994.652	27034	1882	0.0030544
775.0	1971	"Myanmar"	1830.0	1.5692224E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.03879941	0	118652	175	6321.723	27637	2032	0.003116
775.0	1972	"Myanmar"	1830.0	1.661152E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.04219889	0	118268	191	6367.208	28262	2216	0.0031947
775.0	1973	"Myanmar"	1830.0	1.7192206E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.04397184	0	149174	198	6080.909	28886	2840	0.0033527
775.0	1974	"Myanmar"	1830.0	1.8284617E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.052139934	0	160364	202	6496.815	29521	2725	0.0032719
775.0	1975	"Myanmar"	1830.0	1.8991478E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.056753386	0	138049	209	6542.278	30170	3027	0.0033511
775.0	1976	"Myanmar"	1830.0	1.9235082E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.057109486	0	162341	210	6820.518	30834	3367	0.003427
775.0	1977	"Myanmar"	1830.0	1.9254026E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.060094338	0	170974	208	7094.636	31512	4010	0.0035384
775.0	1978	"Myanmar"	1830.0	1.9102382E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.06159944	0	170000	212	7180.494	32205	4012	0.0035057
775.0	1979	"Myanmar"	1830.0	1.9123951E-4	0.0	0.0	0.0	0.0	0.0	4.0	0.061388407	0	190000	212	7262.026	32913	4280	0.0035227
775.0	1980	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.0643128	0	202000	179	7613.729	33637	4556	0.0033506
775.0	1981	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.069720365	0	199000	210	7653.81	35094	4803	0.0035602
775.0	1982	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07141931	0	210000	210	7832.094	35910	5052	0.0035894
775.0	1983	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07428279	0	234000	179	8078.009	36747	3884	0.0032005
775.0	1984	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.077869296	0	245000	181	8660.675	37614	5538	0.0034012
775.0	1985	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.078443855	0	228253	186	8932.759	38541	5764	0.0034498
775.0	1986	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.07831067	0	252560	186	9181.888	37800	5912	0.003382
775.0	1987	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.08045331	0	291600	186	8452.438	39073	5871	0.0033702
775.0	1988	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.0826632	0	286000	186	8178.154	39839	5995	0.0033468
775.0	1989	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.08711848	0	332590	200	8430.37	40601	6122	0.0034657
775.0	1990	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.088727854	25	858000	230	15759.1	41354	6251	0.003781
775.0	1991	"Myanmar"			0.0	0.0	0.0	0.0	0.0	4.0	0.09357713	25	971000	286	15453.52	41552	6384	0.0043235
